"","name","city","postalCode","address","url","longitude","latitude"
"6078","Thalia Theater Gauss Strasse (Ga","Hamburg",22765,"Gaußstraße 190","https://www.ticketmaster.de/venue/thalia-theater-gauss-strasse-ga-hamburg-tickets/hamthaligg/701",9.92553,53.55919
"6079","Vivo","Hamburg",22765,"Bahrenfelder Straße 254","https://www.ticketmaster.de/venue/vivo-hamburg-tickets/hamvivo/701",9.92887,53.55811
"6080","Stadthalle","Wilhelmshaven",26382,"Grenzstraße 24","https://www.ticketmaster.de/venue/stadthalle-wilhelmshaven-tickets/wilstadtha/701",8.11158,53.52289
"6081","Johanneskirche","Oldenburg",26133,"Pasteurstraße 1","https://www.ticketmaster.de/venue/johanneskirche-oldenburg-tickets/oldjohanni/701",8.21252,53.11071
"6082","Harmonie","Oldenburg",26135,"Dragoner Straße 59","https://www.ticketmaster.de/venue/harmonie-oldenburg-tickets/oldhamonie/701",8.22871,53.1323
"6083","Oldenburgisches Staatstheater (G","Oldenburg",26122,"Theaterwall 28","https://www.ticketmaster.de/venue/oldenburgisches-staatstheater-g-oldenburg-tickets/oldstaatsg/701",8.21007,53.13969
"6084","Schlossgarten","Oldenburg",26122,"Schlossgarten","https://www.ticketmaster.de/venue/schlossgarten-oldenburg-tickets/oldschlsga/701",8.20755,53.12919
"6085","St. Lambertikirche","Oldenburg",26122,"Markt 17","https://www.ticketmaster.de/venue/st-lambertikirche-oldenburg-tickets/oldstlambe/701",8.21425,53.13855
"6086","Große Sporthalle ""Feldbreite""","Rastede",26180,"Feldbreite 16","https://www.ticketmaster.de/venue/grosse-sporthalle-feldbreite-rastede-tickets/rtegrosses/701",8.19535,53.24128
"6087","Christuskirche","Wilhelmshaven",26382,"Am Kirchplatz","https://www.ticketmaster.de/venue/christuskirche-wilhelmshaven-tickets/wilchristu/701",8.11997,53.51748
"6088","Stadtkirche St. Nicolai","Westerland",25980,"Maybachstraße","https://www.ticketmaster.de/venue/stadtkirche-st-nicolai-westerland-tickets/wlastadtki/701",8.30661,54.90739
"6089","Meerkabarett Sylt","Rantum",25980,"Hafenstraße 1","https://www.ticketmaster.de/venue/meerkabarett-sylt-rantum-tickets/rsymeerkab/701",8.29967,54.85762
"6090","St. Nicolaikirche","Wyk auf Föhr",NA,"Ocke-Nerong-Straße 27","https://www.ticketmaster.de/venue/st-nicolaikirche-wyk-auf-fohr-tickets/wykstnicol/701",8.55288,54.6963
"6091","Marktplatz","Friedrichstadt",25840,NA,"https://www.ticketmaster.de/venue/marktplatz-friedrichstadt-tickets/fdsmarktpl/701",9.0884,54.37628
"6092","Hafen Wyk","Wyk auf Föhr",NA,NA,"https://www.ticketmaster.de/venue/hafen-wyk-wyk-auf-fohr-tickets/wykhafen/701",8.56777,54.69183
"6093","Historisches Packhaus (Tönning S","Tönning",25832,"Am Eiderdeich 18","https://www.ticketmaster.de/venue/historisches-packhaus-tonning-s-tonning-tickets/toetoennin/701",8.93811,54.31572
"6094","Speicher","Husum",25813,"Hafenstraße 17","https://www.ticketmaster.de/venue/speicher-husum-tickets/husspeiche/701",9.04767,54.47517
"6095","Im Schlosshof / Schloss vor Husu","Husum",25813,"König-Friedrich V.-Allee","https://www.ticketmaster.de/venue/im-schlosshof-schloss-vor-husu-husum-tickets/husschlhus/701",9.0486,54.47952
"6096","Rock 'n' Roll Warehouse","Hamburg",22763,"Friedensallee 126A","https://www.ticketmaster.de/venue/rock-n-roll-warehouse-hamburg-tickets/hamrocknro/701",9.91651,53.55762
"6097","Trab Arena","Hamburg",22761,"Luruper Chaussee 30","https://www.ticketmaster.de/venue/trab-arena-hamburg-tickets/hamtrabare/701",9.89395,53.57372
"6098","Jugendtheater","Hamburg",22765,"Borselstraße 14","https://www.ticketmaster.de/venue/jugendtheater-hamburg-tickets/hamjugendh/701",9.92584,53.55624
"6099","Hafenklang Exil","Hamburg",22765,"Große Bergstraße 178","https://www.ticketmaster.de/venue/hafenklang-exil-hamburg-tickets/hamhafenke/701",9.9409,53.55161
"6100","Motte","Hamburg",22765,"Eulenstraße 43","https://www.ticketmaster.de/venue/motte-hamburg-tickets/hammotte/701",9.92771,53.55031
"6101","Metropolis","Hamburg",20354,"Kleine Theaterstr. 10","https://www.ticketmaster.de/venue/metropolis-hamburg-tickets/hammetropo/701",9.92801,53.55647
"6102","Edelfettwerk Eventlocation","Hamburg",22525,"Schnackenburgallee 202","https://www.ticketmaster.de/venue/edelfettwerk-eventlocation-hamburg-tickets/hamedelfet/701",9.90594,53.59572
"6103","Stadtcafé Ottensen (Event Halle)","Hamburg",22763,"Behringstraße 42-44","https://www.ticketmaster.de/venue/stadtcafe-ottensen-event-halle--hamburg-tickets/hamstadtca/701",9.91941,53.55412
"6104","Landhaus Walter (Aussengelände)","Hamburg",22303,"Otto-Wels-Str. 2","https://www.ticketmaster.de/venue/landhaus-walter-aussengelande--hamburg-tickets/hamwaltaus/701",10.01487,53.59399
"6105","Komödie W. Fährhaus (Kl. Saal)","Hamburg",22299,"Hudtwalckerstraße 13","https://www.ticketmaster.de/venue/komodie-w-fahrhaus-kl-saal--hamburg-tickets/hamkomodik/701",9.99437,53.59365
"6106","Freizeitpark Horner Rennbahn","Hamburg",22111,"Rennbahnstraße 96","https://www.ticketmaster.de/venue/freizeitpark-horner-rennbahn-hamburg-tickets/hamhornerr/701",10.08129,53.55959
"6107","Junges Musiktheater (Opernloft)","Hamburg",22089,"Conventstraße 8-10","https://www.ticketmaster.de/venue/junges-musiktheater-opernloft--hamburg-tickets/hamjungesm/701",10.0369,53.56441
"6108","Kulturpalast Hamburg","Hamburg",22119,"Oejendorfer Weg 30a","https://www.ticketmaster.de/venue/kulturpalast-hamburg-hamburg-tickets/hamkultrpa/701",10.11071,53.5421
"6109","Theater Oststeinbek","Oststeinbek",22113,"Möllner Landstraße 22","https://www.ticketmaster.de/venue/theater-oststeinbek-oststeinbek-tickets/osktheatos/701",10.16345,53.54152
"6110","Goldbekhaus - Open Air","Hamburg",22301,"Moorfuhrtweg 9","https://www.ticketmaster.de/venue/goldbekhaus-open-air-hamburg-tickets/hamgoldope/701",10.00948,53.5849
"6111","Goldbekhaus (Kinderetage)","Hamburg",22301,"Moorfuhrtweg 9","https://www.ticketmaster.de/venue/goldbekhaus-kinderetage--hamburg-tickets/hamgoldkin/701",10.00948,53.5849
"6112","Kreuzkirche","Hamburg",22041,"Kedenburgstraße 10","https://www.ticketmaster.de/venue/kreuzkirche-hamburg-tickets/hamgemeinw/701",10.08709,53.5774
"6113","Am Hafen","Wingst",21789,"Am Hafen","https://www.ticketmaster.de/venue/am-hafen-wingst-tickets/wstamhafen/701",9.03567,53.75407
"6114","Rudolf Steiner Schule Wandsbek","Hamburg",22159,"Rahlstedter Weg 60","https://www.ticketmaster.de/venue/rudolf-steiner-schule-wandsbek-hamburg-tickets/hamrudolfs/701",10.12716,53.60284
"6115","Festhalle","Ahlerstedt",21702,"Ahrensmoor, Schuldamm 2","https://www.ticketmaster.de/venue/festhalle-ahlerstedt-tickets/ahrfesthal/701",9.48888,53.39577
"6116","Schaufelraddampfer Mississippi Q","Hamburg",20359,"St. Pauli Landungsbrücken (Brücke 3)","https://www.ticketmaster.de/venue/schaufelraddampfer-mississippi-q-hamburg-tickets/hammissipi/701",9.99247,53.55334
"6117","Mandarin Kasino","Hamburg",20359,"Reeperbahn 1","https://www.ticketmaster.de/venue/mandarin-kasino-hamburg-tickets/hammandari/701",9.64719,53.75287
"6118","Millerntorstadion (Ballsaal)","Hamburg",20359,"Heiligengeistfeld","https://www.ticketmaster.de/venue/millerntorstadion-ballsaal--hamburg-tickets/hammillerb/701",9.97492,53.55647
"6119","Clubheim St. Pauli","Hamburg",20359,"Auf dem Heiligengeistfeld","https://www.ticketmaster.de/venue/clubheim-st-pauli-hamburg-tickets/hamclubstp/701",9.97492,53.55647
"6120","Kulturhaus (III&70)","Hamburg",NA,"Schulterblatt 73","https://www.ticketmaster.de/venue/kulturhaus-iii70--hamburg-tickets/hamkulturi/701",9.96125,53.56239
"6121","Astoria","Hamburg",20359,"Landungsbrücken (Brücke 7-10)","https://www.ticketmaster.de/venue/astoria-hamburg-tickets/hamastraev/701",9.96667,53.54611
"6122","Esskultur","Hamburg",20359,"Trommelstraße 4","https://www.ticketmaster.de/venue/esskultur-hamburg-tickets/hamesskult/701",9.95677,53.548
"6123","Grüner Jäger","Hamburg",20359,"Neuer Pferdemarkt 36","https://www.ticketmaster.de/venue/gruner-jager-hamburg-tickets/hamgruener/701",9.9637,53.55677
"6124","Schaufelraddampfer Louisiana","Hamburg",20359,"St. Pauli Landungsbrücken 6-10","https://www.ticketmaster.de/venue/schaufelraddampfer-louisiana-hamburg-tickets/hamlouisia/701",9.967,53.54571
"6125","Schule Altonaer Strasse","Hamburg",20357,"Schanzenstraße 105","https://www.ticketmaster.de/venue/schule-altonaer-strasse-hamburg-tickets/hamaltonau/701",9.96483,53.56424
"6126","Messe","Hamburg",20355,"Karolinenstraße","https://www.ticketmaster.de/venue/messe-hamburg-tickets/hammesse/701",9.97444,53.55949
"6127","Parkbühne Gutshaus","Stubbendorf",18195,"Gutshaus Ehmkendorf","https://www.ticketmaster.de/venue/parkbuhne-gutshaus-stubbendorf-tickets/ehmparkbue/701",12.55686,54.08131
"6128","Festivalgelände","Kavelstorf",18196,"OT Klingendorf, Eulenbruch 1-2","https://www.ticketmaster.de/venue/festivalgelande-kavelstorf-tickets/klifestiva/701",12.18391,53.99145
"6129","Volkstheater (Grosses Haus)","Rostock",18057,"Doberaner Straße 134-135","https://www.ticketmaster.de/venue/volkstheater-grosses-haus--rostock-tickets/rosvolksgr/701",12.11728,54.09045
"6130","Kastanienplatz","Rostock",18057,"Trotzenburger Weg","https://www.ticketmaster.de/venue/kastanienplatz-rostock-tickets/roskastani/701",12.0877,54.08456
"6131","Gutshaus & Kirche","Zemitz",17440,"OT Wehrland, Zum Bauerberg","https://www.ticketmaster.de/venue/gutshaus--kirche-zemitz-tickets/bwegutshau/701",13.75338,53.97674
"6132","Pommernhalle","Ahlbeck",17419,"Bahnhofstraße","https://www.ticketmaster.de/venue/pommernhalle-ahlbeck-tickets/ahlpommern/701",14.18988,53.93649
"6133","Diverse Veranstaltungsstätten","Rostock",18055,NA,"https://www.ticketmaster.de/venue/diverse-veranstaltungsstatten-rostock-tickets/rosdiverse/701",12.141044,54.08578
"6134","Stadthalle (Saal 2)","Rostock",18059,"Südring 90","https://www.ticketmaster.de/venue/stadthalle-saal-2--rostock-tickets/rosstadthz/701",12.10528,54.23236
"6135","LT-Club Studio 1","Rostock",18059,"Tiergartenallee 1-2","https://www.ticketmaster.de/venue/lt-club-studio-1-rostock-tickets/rosltclubs/701",12.10233,54.08076
"6136","StadtHalle","Rostock",18059,"Südring 90","https://www.ticketmaster.de/venue/stadthalle-rostock-tickets/rosstadtha/701",12.12509,54.07657
"6137","Zwischenbau","Rostock",18059,"Erich-Schlesinger-Straße 19a","https://www.ticketmaster.de/venue/zwischenbau-rostock-tickets/roszwische/701",12.11548,54.07871
"6138","SBZ Pumpe","Rostock",18059,"Ziolkowskistraße 12","https://www.ticketmaster.de/venue/sbz-pumpe-rostock-tickets/rospumpe/701",12.12312,54.0741
"6139","Kurhaussaal Warnemünde","Rostock",18119,"Seestraße 18","https://www.ticketmaster.de/venue/kurhaussaal-warnemunde-rostock-tickets/roskurhaus/701",12.07908,54.17919
"6140","Scheune des Gutshauses","Stolpe",17391,"Peenstraße 33","https://www.ticketmaster.de/venue/scheune-des-gutshauses-stolpe-tickets/stpscheune/701",13.5048,53.86933
"6141","Flughafen Anklam","Anklam",17389,"Am Flugplatz 1","https://www.ticketmaster.de/venue/flughafen-anklam-anklam-tickets/ankflughaf/701",13.67865,53.83577
"6142","Schlosskirche","Neustrelitz",17235,"Hertelstraße","https://www.ticketmaster.de/venue/schlosskirche-neustrelitz-tickets/nsrschloss/701",13.05802,53.35968
"6143","Kulturkosmos Gelände Lärz","Lärz",17248,"Flugplatz","https://www.ticketmaster.de/venue/kulturkosmos-gelande-larz-larz-tickets/msekulturk/701",12.73715,53.30114
"6144","Festspielscheune Ulrichshusen","Schwinkendorf",17194,"Seestraße 14","https://www.ticketmaster.de/venue/festspielscheune-ulrichshusen-schwinkendorf-tickets/sdofestspi/701",12.62555,53.62781
"6145","Golf- und Wellnesshotel Schloss","Teterow",17166,"Teschow, Gutshofallee 1","https://www.ticketmaster.de/venue/golf-und-wellnesshotel-schloss-teterow-tickets/tesgolfwel/701",12.62658,53.78641
"6146","Schloss Ulrichshusen","Schwinkendorf",17194,"Seestraße 14","https://www.ticketmaster.de/venue/schloss-ulrichshusen-schwinkendorf-tickets/sdoschloss/701",12.62527,53.62794
"6147","Instituto Cervantes, Chilehaus","Hamburg",20095,"Eingang B, Fischertwiete 1","https://www.ticketmaster.de/venue/instituto-cervantes-chilehaus-hamburg-tickets/haminstitu/701",10.00045,53.54928
"6148","Schloss Hasenwinkel","Bibow",19417,"Am Schlosspark 2","https://www.ticketmaster.de/venue/schloss-hasenwinkel-bibow-tickets/hwlschloss/701",11.63245,53.79345
"6149","Kloster Zarrentin am Schaalsee","Zarrentin am Schaalsee",19246,"Amtstraße","https://www.ticketmaster.de/venue/kloster-zarrentin-am-schaalsee-zarrentin-am-schaalsee-tickets/zrrkloster/701",10.91635,53.54875
"6150","Festwiese","Hagenow",19230,"Rudolf-Tarnow-Straße","https://www.ticketmaster.de/venue/festwiese-hagenow-tickets/hawfestwie/701",11.20572,53.43208
"6151","Kurhaus Saal","Ostseebad Binz",18609,"Strandpromenade 27","https://www.ticketmaster.de/venue/kurhaus-saal-ostseebad-binz-tickets/bizkurhaus/701",13.61254,54.4019
"6152","Kirche","Ostseebad Binz",18609,"Klünderberg 2","https://www.ticketmaster.de/venue/kirche-ostseebad-binz-tickets/bizkirche/701",13.61526,54.39674
"6153","Jagdschloss Granitz","Ostseebad Binz",18609,NA,"https://www.ticketmaster.de/venue/jagdschloss-granitz-ostseebad-binz-tickets/bizjagdsch/701",13.62726,54.38064
"6154","Festung Dömitz","Dömitz",19303,"Auf der Festung 3","https://www.ticketmaster.de/venue/festung-domitz-domitz-tickets/dozfestung/701",11.24605,53.14156
"6155","Schlossplatz","Ludwigslust",19288,NA,"https://www.ticketmaster.de/venue/schlossplatz-ludwigslust-tickets/lulschlosp/701",11.48826,53.3244
"6156","Stadtkirche","Ludwigslust",19288,"Kanalstraße 12","https://www.ticketmaster.de/venue/stadtkirche-ludwigslust-tickets/lulstadtki/701",11.49435,53.32596
"6157","Freilichtbühne Wieck","Born auf dem Darß",18375,"Prerower Straße","https://www.ticketmaster.de/venue/freilichtbuhne-wieck-born-auf-dem-darss-tickets/wicfreilic/701",12.57934,54.41835
"6158","Freilichtbühne","Born auf dem Darß",18375,"Chausseestraße 64","https://www.ticketmaster.de/venue/freilichtbuhne-born-auf-dem-darss-tickets/borfreilic/701",12.53202,54.38617
"6159","Ostseebad","Dierhagen",18347,"Strandaufgang 10 / Am Windrad","https://www.ticketmaster.de/venue/ostseebad-dierhagen-tickets/wusostseeb/701",12.36056,54.29139
"6160","Festwiese","Born auf dem Darß",18375,NA,"https://www.ticketmaster.de/venue/festwiese-born-auf-dem-darss-tickets/borfestwie/701",12.531407,54.386342
"6161","Open Air Gelände","Wustrow",18347,"Darß/Fischland","https://www.ticketmaster.de/venue/open-air-gelande-wustrow-tickets/wusopenair/701",12.39627,54.34869
"6162","Bürgerhaus","Güstrow",18273,"Sonnenplatz 1","https://www.ticketmaster.de/venue/burgerhaus-gustrow-tickets/grwbuerger/701",12.18954,53.80316
"6163","Stiftskirche","Baumgarten",18246,"Kirchhof","https://www.ticketmaster.de/venue/stiftskirche-baumgarten-tickets/buzstiftsk/701",11.87767,53.81206
"6164","Hamburger Sprechwerk (kleine Pro","Hamburg",20535,"Klaus-Groth-Straße 23","https://www.ticketmaster.de/venue/hamburger-sprechwerk-kleine-pro-hamburg-tickets/hamsprechp/701",10.02977,53.55588
"6165","VLF","Hamburg",20535,"Sievekingsallee 69a","https://www.ticketmaster.de/venue/vlf-hamburg-tickets/hamvlf/701",10.05666,53.56104
"6166","Anleger d. Maritimen-Circle-Line","Hamburg",20457,"Traditionschiffhafen in der Hafencity","https://www.ticketmaster.de/venue/anleger-d-maritimen-circle-line-hamburg-tickets/hammaritim/701",9.99133,53.54249
"6167","Scope","Hamburg",20359,"Friedrichstraße 21","https://www.ticketmaster.de/venue/scope-hamburg-tickets/hamscope/701",9.96057,53.54828
"6168","TUI Operettenhaus","Hamburg",20359,"Spielbudenplatz 1","https://www.ticketmaster.de/venue/tui-operettenhaus-hamburg-tickets/hamtuioper/701",9.96708,53.54952
"6169","Pavillon Elbphilharmonie","Hamburg",20457,"Großer Grasbrook","https://www.ticketmaster.de/venue/pavillon-elbphilharmonie-hamburg-tickets/hampavillo/701",9.99371,53.54039
"6170","Messmer Momentum","Hamburg",20457,"Am Kaiserkai 10","https://www.ticketmaster.de/venue/messmer-momentum-hamburg-tickets/hammessmer/701",9.98973,53.54174
"6171","MS Bleichen","Hamburg",20457,"Australiastraße 50A","https://www.ticketmaster.de/venue/ms-bleichen-hamburg-tickets/hammsbleic/701",9.99616,53.53092
"6172","The Anglican Church of St. Thoma","Hamburg",20459,"Zeughausmarkt 22","https://www.ticketmaster.de/venue/the-anglican-church-of-st-thoma-hamburg-tickets/hamanglica/701",9.97479,53.54874
"6173","St. Pauli Theater","Hamburg",20359,"Spielbudenplatz 29","https://www.ticketmaster.de/venue/st-pauli-theater-hamburg-tickets/hampaulith/701",9.96301,53.54912
"6174","Panoptikum","Hamburg",20359,"Spielbudenplatz 3","https://www.ticketmaster.de/venue/panoptikum-hamburg-tickets/hampanopti/701",9.96651,53.54947
"6175","Uebel & Gefährlich u Terr Hill","Hamburg",20359,"Feldstraße 66","https://www.ticketmaster.de/venue/uebel--gefahrlich-u-terr-hill-hamburg-tickets/hamuebelth/701",9.97059,53.55724
"6176","Mondial Club (Silber)","Hamburg",20359,"Silbersackstraße 27","https://www.ticketmaster.de/venue/mondial-club-silber--hamburg-tickets/hammondsil/701",9.95948,53.54845
"6177","Schützenplatz","Neu Wulmstorf",NA,"Wulmstorfer Straße","https://www.ticketmaster.de/venue/schutzenplatz-neu-wulmstorf-tickets/nwuschuetz/701",9.79941,53.45047
"6178","JUZ Blue Star","Neu Wulmstorf",21629,"Ernst-Moritz-Arndt-Straße 32","https://www.ticketmaster.de/venue/juz-blue-star-neu-wulmstorf-tickets/nwujuz/701",9.78743,53.46664
"6179","Wesenberg Hamburg","Neu Wulmstorf",21629,"Wesenberg 1","https://www.ticketmaster.de/venue/wesenberg-hamburg-neu-wulmstorf-tickets/nwuwesenbe/701",9.79966,53.45229
"6180","ADAC Fahrsicherheitszentrum","Embsen",21409,"ADAC-Straße 1","https://www.ticketmaster.de/venue/adac-fahrsicherheitszentrum-embsen-tickets/ebsadacfah/701",10.36917,53.1908
"6181","Foyer der Garage","Lüneburg",21339,"Auf der Hude 74-80","https://www.ticketmaster.de/venue/foyer-der-garage-luneburg-tickets/lungaragef/701",10.41522,53.2603
"6182","Festivalgelände Wilhelmsburg","Hamburg",21107,"Reiherstieg Hauptdeich","https://www.ticketmaster.de/venue/festivalgelande-wilhelmsburg-hamburg-tickets/hamfestiva/701",9.98137,53.5199
"6183","Ric","Seevetal",21218,"Werkstraße 6","https://www.ticketmaster.de/venue/ric-seevetal-tickets/sveric/701",10.00438,53.38586
"6184","Sachsenwald Forum (Holsteinsaal)","Reinbek",21465,"Hamburger Straße 4-8","https://www.ticketmaster.de/venue/sachsenwald-forum-holsteinsaal--reinbek-tickets/ribsachsen/701",10.2505,53.51067
"6185","Eckermann Park","Winsen",21423,"Hansestraße","https://www.ticketmaster.de/venue/eckermann-park-winsen-tickets/wlueckerma/701",10.19333,53.3613
"6186","Freilichtbühne auf dem Schlosspl","Winsen",21423,"Schlossplatz","https://www.ticketmaster.de/venue/freilichtbuhne-auf-dem-schlosspl-winsen-tickets/wlufreilic/701",10.20543,53.36229
"6187","Tabakfabrik Dan Tobacco","Lauenburg",21481,"Hafenstraße 30","https://www.ticketmaster.de/venue/tabakfabrik-dan-tobacco-lauenburg-tickets/lbgtabakfa/701",10.57249,53.37272
"6188","Rieckhof","Hamburg",21073,"Rieckhoffstraße 12","https://www.ticketmaster.de/venue/rieckhof-hamburg-tickets/hamrieckho/701",9.98596,53.45786
"6189","Festsaal Rönneburger Park","Hamburg",21079,"Küsterweg 15","https://www.ticketmaster.de/venue/festsaal-ronneburger-park-hamburg-tickets/hamfestplr/701",10.3711,53.04889
"6190","Helms Museum","Hamburg",21073,"Museumsplatz 2","https://www.ticketmaster.de/venue/helms-museum-hamburg-tickets/hamhelmsmu/701",9.97714,53.45894
"6191","Festzelt auf dem Schwarzenberg","Hamburg",21073,"Schwarzenbergstraße 80","https://www.ticketmaster.de/venue/festzelt-auf-dem-schwarzenberg-hamburg-tickets/hamfestzel/701",9.973,53.46486
"6192","Garage","Lüneburg",21339,"Auf der Hude 74-80","https://www.ticketmaster.de/venue/garage-luneburg-tickets/lungarage/701",10.41522,53.2603
"6193","KulturRaum / Aula Rudolf Steiner","Lüneburg",21337,"Walter-Bötcher-Straße 6","https://www.ticketmaster.de/venue/kulturraum-aula-rudolf-steiner-luneburg-tickets/lunkulturr/701",10.44746,53.24534
